age,income,spending_score,purchase_amount,category,region,channel,purchase_date,converted,num_purchases,tenure_days,satisfaction_score
35.0,58221.14063319173,77.0,169.7994458520572,Food,West,Store,2023-08-12,1,5,910,6.0
26.0,277149.6461620438,,219.90613181608376,Food,West,Store,2023-05-16,1,3,1146,9.0
66.0,38356.541078442875,7.0,45.147484093258214,Food,North,Catalog,2023-08-12,1,5,562,6.0
46.0,1415408.2030275445,46.0,657.3608446185397,Home,West,Store,2023-04-24,1,7,698,3.0
30.0,8217.464404586282,9.0,43.45047877698169,Food,East,Store,2023-09-17,0,8,634,2.0
,11721.593539732776,87.0,156.9562471753915,Clothing,North,Online,2023-06-06,1,3,1051,8.0
69.0,74341.18841485992,33.0,271.6666747487392,Food,East,Catalog,2023-08-17,1,4,1029,2.0
34.0,9024.566416089217,33.0,129.19245216894404,Home,East,Store,2023-04-10,0,4,583,7.0
62.0,31011.268406198513,84.0,57.57919790246454,Home,East,Online,2023-09-12,1,6,681,3.0
49.0,92389.37546907958,4.0,96.45547127377266,Food,East,Store,2023-06-28,1,0,31,5.0
,54227.151468133445,65.0,898.7537752835073,Home,East,Store,2023-10-02,1,2,69,3.0
39.0,36639.28030468109,34.0,632.5106049707952,Clothing,South,Online,2023-08-17,1,5,1155,3.0
21.0,25354.563814268775,91.0,86.29607330627246,Clothing,North,Store,2023-01-31,1,2,348,7.0
22.0,42692.59221215019,85.0,85.86805705693013,Home,East,Online,2023-04-18,1,4,702,7.0
54.0,57630.00884446016,88.0,133.115725528362,Home,South,Store,2023-10-09,1,7,906,7.0
58.0,21402.960453937976,,512.6936085631689,Clothing,South,Online,2023-04-19,1,4,971,4.0
66.0,48892.96609162907,99.0,25.76562900967437,Clothing,East,Online,2023-01-29,1,5,807,8.0
30.0,86055.2314585626,64.0,85.18521389100674,Home,West,Online,2023-01-17,1,6,518,
51.0,30394.516515969077,25.0,223.92678667482537,Electronics,East,Online,2023-06-19,1,8,936,
62.0,38349.55795425922,55.0,199.513043864592,Electronics,South,Online,2023-06-24,1,5,1069,7.0
39.0,53477.86276725606,9.0,96.7713235547393,Food,East,Catalog,2023-03-15,1,5,293,8.0
70.0,56447.56159861145,17.0,115.31972530567498,Electronics,South,Online,2023-08-28,1,3,1100,2.0
40.0,73332.77026253493,21.0,206.63646751886876,Clothing,East,Store,2023-04-06,1,7,914,6.0
68.0,16131.030160750142,60.0,98.45540452219853,Clothing,South,Store,2023-01-02,1,6,715,5.0
20.0,23786.227081377256,13.0,51.24182046272702,Home,East,Catalog,2023-07-21,0,3,1313,4.0
59.0,24501.681978505832,3.0,123.29699322574406,Clothing,West,Online,2023-02-06,0,8,457,4.0
51.0,17621.41614775609,68.0,179.3531400577691,Home,West,Online,2023-04-01,1,4,633,10.0
49.0,8615.07507102113,4.0,17.735264835429124,Home,South,Store,2023-08-21,0,9,1582,6.0
62.0,2687.6348474213214,92.0,219.69125534170013,Food,West,Store,2023-05-27,1,3,367,1.0
68.0,94500.66678684436,7.0,393.1438867829445,Electronics,West,Online,2023-10-24,1,4,274,1.0
66.0,10476.454572033314,26.0,103.82885939398535,Home,North,Online,2023-09-10,0,7,546,4.0
38.0,127160.74850919582,75.0,105.72954685600422,Electronics,East,Online,2023-07-31,1,8,101,3.0
63.0,65612.89927510105,24.0,70.92214665693919,Electronics,East,Online,2023-03-05,1,4,155,5.0
61.0,26250.735748860523,10.0,127.43618516454087,Electronics,West,Online,2023-01-05,0,6,1234,10.0
38.0,59464.67298445625,13.0,84.93006376255295,Clothing,West,Store,2023-05-26,1,5,546,10.0
61.0,51026.8170169334,44.0,631.189145051419,Sports,South,Store,2023-03-13,1,11,1088,5.0
28.0,15041.683252837489,,168.1079684602446,Home,East,Catalog,2023-04-15,0,6,52,1.0
56.0,35882.95896346114,19.0,17.330854809495,Clothing,North,Online,2023-11-26,1,4,691,5.0
21.0,16582.927511764574,51.0,262.57444333055315,Toys,North,Store,2023-02-05,1,8,1421,6.0
,61285.735912345575,19.0,828.104888038181,Electronics,West,Online,2023-05-27,1,6,146,4.0
18.0,,76.0,246.92090193999,Food,South,Online,2023-09-13,1,6,863,10.0
45.0,33613.94773720015,52.0,487.85418969394436,Sports,South,Store,2023-08-16,1,4,705,2.0
41.0,32472.889948681066,86.0,292.1248334504782,Sports,East,Store,2023-12-15,1,9,608,10.0
,40025.14659449624,47.0,399.807772897603,Electronics,West,Catalog,2023-12-31,1,2,57,9.0
30.0,137316.5419578677,30.0,380.8072070456342,Home,West,Store,2023-10-06,1,5,265,
64.0,29948.410600816464,46.0,385.19591137863597,Clothing,South,Online,2023-04-23,0,8,1012,9.0
51.0,96215.11198710451,76.0,203.70565650444192,Clothing,North,Online,2023-01-11,1,9,486,9.0
28.0,53316.31151265558,93.0,26.70810740470246,Food,North,Store,2023-07-13,1,2,1008,10.0
53.0,112952.43013783764,21.0,49.934405003763395,Sports,East,Store,2023-08-12,1,8,436,7.0
68.0,27701.763991409072,75.0,50.85830724710868,Electronics,West,Online,2023-09-07,1,0,1706,2.0
34.0,63380.33973867298,48.0,11.87462506028989,Electronics,West,Online,2023-09-06,1,4,1547,7.0
52.0,34633.80758814839,62.0,96.08520102172245,Electronics,North,Catalog,2023-12-17,1,3,230,1.0
35.0,3322.5425032934013,58.0,611.2299527959533,Electronics,West,Store,2023-09-26,1,4,1634,6.0
57.0,151859.37771095248,18.0,176.454280752901,Electronics,West,Online,2023-12-08,1,6,261,6.0
39.0,57866.9423569654,59.0,307.37704988115337,Books,South,Catalog,2023-10-18,1,7,827,5.0
74.0,54885.909281980166,91.0,251.91808160631874,Clothing,East,Store,2023-03-24,1,7,1625,7.0
41.0,12887.563932041301,48.0,186.7869677142424,Electronics,East,Online,2023-01-29,0,4,884,3.0
36.0,,63.0,484.2399471360964,Home,East,Online,2023-12-05,1,4,1662,7.0
54.0,543178.500019686,12.0,712.0326802003065,Sports,South,Store,2023-03-21,1,6,946,6.0
56.0,35322.22132670642,87.0,679.6137117223055,Home,East,Online,2023-04-05,1,5,909,3.0
38.0,65059.33054257417,34.0,121.57225635720972,Home,East,Store,2023-09-16,1,5,1898,6.0
25.0,58340.05851045811,61.0,209.21530753696123,Electronics,North,Catalog,2023-05-02,1,5,71,
45.0,35308.71641845553,87.0,128.81766608070004,Sports,North,Online,2023-05-04,1,3,1158,2.0
22.0,24133.11263990832,53.0,58.921271329675044,Food,East,Store,2023-01-23,1,6,1869,10.0
34.0,83619.60437493573,25.0,38.60626222150056,Home,South,Store,2023-08-04,1,5,1926,4.0
54.0,52603.06559509361,62.0,263.81336066390355,Toys,South,Online,2023-10-16,1,1,1769,5.0
53.0,,4.0,570.9415020744575,Sports,South,Store,2023-04-02,0,6,179,3.0
71.0,43335.09634666805,94.0,189.455555506295,Sports,West,Store,2023-01-24,1,8,1564,
36.0,144605.60143835496,94.0,1240.6487056548353,Electronics,West,Store,2023-04-17,1,4,789,2.0
44.0,16786.75823090581,13.0,31.364551074241135,Food,South,Online,2023-11-02,0,5,1382,8.0
70.0,21557.34713339948,42.0,218.16634381770567,Books,North,Store,2023-02-21,0,5,1148,5.0
51.0,37642.86055403496,49.0,18.548971330208627,Food,West,Online,2023-07-18,1,7,79,1.0
28.0,49000.63136810056,78.0,44.899177227782914,Electronics,South,Online,2023-10-21,1,6,1756,4.0
71.0,26182.49897782688,56.0,563.5143587031938,Home,West,Online,2023-10-27,1,3,1741,10.0
62.0,27115.313117418187,47.0,150.45289441413018,Electronics,West,Store,2023-12-11,0,5,1887,2.0
64.0,24279.92304673109,8.0,164.98193741174038,Home,West,Online,2023-02-25,0,5,907,9.0
29.0,83952.87509868447,55.0,258.21724577991085,Sports,West,Online,2023-07-13,1,7,1492,5.0
71.0,3705.7657521624933,88.0,329.68254651269115,Clothing,South,Online,2023-02-14,1,6,577,6.0
38.0,28369.164358560145,18.0,113.20185249851934,Clothing,West,Store,2023-12-09,0,8,1000,9.0
71.0,124989.85291455759,35.0,198.92291379658715,Clothing,East,Online,2023-08-27,1,7,826,9.0
28.0,54928.30345191642,89.0,138.44703882155048,Sports,South,Store,2023-08-20,1,5,1537,3.0
56.0,100055.24800443817,81.0,32.07301844329072,Food,South,Online,2023-11-16,1,1,639,9.0
45.0,,32.0,104.11473497720405,Food,South,Store,2023-08-27,0,6,1228,4.0
22.0,13442.82270642207,24.0,224.31411194012114,Home,West,Store,2023-05-16,0,2,662,1.0
34.0,54788.65974432839,7.0,100.98959200179432,Clothing,South,Online,2023-10-12,1,4,79,8.0
73.0,125555.66369080517,13.0,101.91024733453519,Clothing,North,Online,2023-01-13,1,4,1574,2.0
37.0,14574.242342771484,91.0,324.47186223272433,Home,East,Online,2023-01-29,1,8,1641,10.0
58.0,26629.91731469218,69.0,174.35943531874986,Toys,North,Store,2023-06-27,1,5,1650,4.0
63.0,50069.69998995092,90.0,211.00359102294738,Electronics,East,Online,2023-10-20,1,4,475,3.0
29.0,11361.676746753912,,29.232367738322637,Electronics,East,Store,2023-09-14,0,6,1570,9.0
23.0,55124.691020590544,31.0,232.36746295404035,Clothing,West,Online,2023-04-18,1,8,1060,5.0
34.0,4270.355170091766,74.0,48.98713852487534,Home,East,Online,2023-03-10,1,6,969,2.0
68.0,53841.055664865584,26.0,144.818159441111,Clothing,East,Store,2023-06-25,1,9,1090,4.0
36.0,16381.894756049538,86.0,51.25415462324982,Toys,North,Online,2023-07-02,1,6,1946,5.0
43.0,25385.216286334835,76.0,377.2565452693295,Electronics,East,Store,2023-08-30,1,8,1299,6.0
65.0,61175.811800003925,32.0,924.828132098641,Electronics,South,Catalog,2023-07-13,1,4,1552,8.0
61.0,51937.7790503417,91.0,128.0505151407148,Electronics,South,Online,2023-11-15,1,3,544,9.0
61.0,36084.36819370869,97.0,126.86333753197556,Books,East,Store,2023-01-22,1,6,1708,9.0
69.0,78844.46878112572,,416.0267935240079,Electronics,South,Online,2023-12-16,1,4,624,1.0
49.0,9319.452766406162,20.0,262.9297886919117,Food,West,Store,2023-01-11,0,5,1934,1.0
23.0,42767.40376787381,40.0,138.20212118160117,Clothing,South,Online,2023-10-12,1,3,800,3.0
72.0,19300.067944230163,59.0,214.47858268802284,Home,West,Catalog,2023-12-28,1,2,369,8.0
53.0,75691.80482237798,,1129.8198392650452,Electronics,East,Online,2023-09-16,1,3,1388,5.0
55.0,62922.15810093768,14.0,75.8023727913916,Home,West,Store,2023-06-22,1,3,643,10.0
28.0,64775.231225197,44.0,82.60861782958999,Clothing,West,Store,2023-07-24,1,3,1256,6.0
50.0,135442.9051322977,86.0,328.53989532918837,Books,East,Online,2023-09-05,1,10,427,8.0
41.0,89418.06641713392,82.0,1227.131222172921,Sports,East,Online,2023-09-16,1,3,33,4.0
40.0,32018.30126976896,48.0,177.18882181771528,Clothing,West,Store,2023-11-26,1,5,448,9.0
32.0,36278.68715870218,93.0,26.854644218548323,Toys,North,Online,2023-09-27,1,5,1957,10.0
44.0,58732.62858180391,43.0,219.28715129851204,Electronics,East,Catalog,2023-03-22,1,7,704,4.0
28.0,40495.240991126004,16.0,87.79911815719906,Sports,East,Catalog,2023-11-17,1,6,353,10.0
74.0,63840.218678171244,35.0,238.92791126000992,Clothing,North,Store,2023-07-07,1,9,1601,10.0
68.0,6098.167896309634,53.0,38.117550869535535,Clothing,South,Store,2023-12-04,1,3,1131,5.0
67.0,1635121.8867873782,34.0,169.63484045949102,Electronics,North,Online,2023-08-19,1,6,713,6.0
34.0,38132.524823158565,3.0,110.29178205532527,Food,South,Catalog,2023-01-28,1,7,1629,6.0
68.0,9917.21817738994,68.0,774.5249636407367,Electronics,North,Online,2023-12-16,1,4,1760,8.0
70.0,174826.68866995667,5.0,188.25940458573388,Food,West,Online,2023-11-19,1,7,1558,9.0
31.0,6611.318338758148,10.0,107.73284295304519,Electronics,East,Online,2023-01-03,0,4,1073,1.0
44.0,15181.182338851571,52.0,34.33605906848124,Home,North,Catalog,2023-08-25,1,7,1893,3.0
35.0,32409.318131646007,29.0,198.3180780664332,Food,East,Online,2023-06-30,1,6,1307,7.0
45.0,121999.4346874855,96.0,185.21260013990099,Home,South,Catalog,2023-01-04,1,5,1238,3.0
68.0,50439.9938592827,31.0,35.73346085158091,Home,West,Online,2023-12-14,1,5,1821,5.0
64.0,43751.81994098563,66.0,537.9309824157756,Electronics,East,Online,2023-03-13,1,11,84,4.0
64.0,14645.909830807941,,21.710450109590806,Electronics,North,Store,2023-07-01,1,5,811,5.0
21.0,18777.446144649162,91.0,717.9880380659423,Clothing,North,Online,2023-04-14,1,4,1694,3.0
24.0,19979.41645465382,69.0,586.6737501620792,Books,West,Online,2023-09-29,1,2,598,3.0
,20642.288910038948,37.0,201.50151872417143,Food,South,Store,2023-10-14,0,2,369,10.0
,27412.941516818293,27.0,363.6207095309289,Home,West,Online,2023-03-28,0,4,43,8.0
65.0,29120.31008061845,87.0,124.19963967878616,Sports,West,Online,2023-03-14,1,6,1104,3.0
26.0,27687.52697624977,33.0,31.805173940012587,Books,East,Online,2023-04-01,0,5,1401,8.0
25.0,21225.118958088628,68.0,188.00819184006755,Food,South,Store,2023-06-22,1,6,1924,5.0
69.0,40458.92466549892,59.0,30.84832824679961,Food,West,Store,2023-11-06,1,5,1034,1.0
62.0,28239.2511331205,64.0,146.80716259271864,Sports,East,Online,2023-07-06,1,7,87,2.0
34.0,10132.934131396425,85.0,43.08424611322719,Sports,East,Online,2023-08-24,1,7,1430,7.0
34.0,37328.241271992636,88.0,393.6309250879335,Home,South,Online,2023-06-11,1,2,1172,1.0
66.0,33076.84605959796,44.0,217.0589189566611,Food,South,Online,2023-03-14,1,10,1944,2.0
50.0,10262.975002545452,95.0,292.4533755258172,Food,East,Store,2023-08-13,1,6,1830,1.0
49.0,22628.35042398815,88.0,208.57369038045087,Clothing,South,Online,2023-08-18,1,6,884,10.0
25.0,58551.26936506744,49.0,973.4181179425618,Sports,East,Store,2023-09-11,1,5,493,7.0
36.0,14630.154421302774,53.0,412.5674795694111,Food,South,Catalog,2023-06-11,1,5,589,2.0
55.0,13443.57726507039,74.0,815.3535615445721,Electronics,South,Store,2023-12-21,1,10,440,10.0
20.0,28003.733019804484,49.0,60.33725004665332,Electronics,South,Online,2023-09-07,0,3,1669,3.0
22.0,59775.180731363296,66.0,86.26420108995433,Sports,North,Store,2023-07-18,1,7,741,
30.0,154548.31928065445,95.0,13.15351402175759,Food,South,Store,2023-08-28,1,5,953,1.0
64.0,61521.887444307504,63.0,100.2444756091563,Clothing,North,Online,2023-08-25,1,5,1493,4.0
,86496.75624204741,25.0,143.2299072946288,Electronics,East,Catalog,2023-03-17,1,4,1007,
48.0,47923.34828794616,4.0,229.1351643806298,Food,West,Catalog,2023-12-08,1,3,703,2.0
72.0,20992.220932348282,51.0,87.27443807571359,Electronics,West,Online,2023-10-22,1,6,543,4.0
33.0,611673.5194935178,11.0,1549.73469790746,Food,West,Online,2023-02-14,1,8,1044,9.0
67.0,33911.6387653664,17.0,288.9758105937013,Home,East,Online,2023-12-09,1,5,1077,7.0
49.0,491006.2634715311,66.0,462.13904199148806,Food,South,Online,2023-06-28,1,5,103,
39.0,17037.569222045455,70.0,56.915510414383235,Books,North,Store,2023-08-10,1,6,1358,
46.0,52741.43353300542,73.0,158.52428816481125,Electronics,East,Catalog,2023-01-17,1,2,837,4.0
39.0,32977.91726246921,69.0,163.9107683032034,Clothing,West,Catalog,2023-08-07,1,4,280,4.0
60.0,43695.75329455653,84.0,80.82297330063396,Electronics,West,Online,2023-03-25,1,7,1061,8.0
20.0,33926.15263627482,29.0,114.52480739916679,Electronics,West,Catalog,2023-07-10,1,7,1378,6.0
71.0,29092.552940962778,85.0,35.95042150290856,Electronics,West,Store,2023-05-12,1,7,96,6.0
27.0,53516.89212457261,73.0,292.5251231016901,Home,North,Catalog,2023-10-14,1,3,1278,8.0
59.0,26242.279143440446,92.0,297.29736144111644,Clothing,West,Catalog,2023-04-04,1,7,443,8.0
38.0,10188.85235964388,72.0,155.8645254770902,Books,North,Online,2023-04-05,1,7,593,8.0
,8109.763129373821,95.0,319.09919510120716,Electronics,West,Online,2023-07-03,1,3,836,1.0
29.0,42088.64446190098,20.0,169.21270183116397,Home,East,Online,2023-05-12,1,1,1636,8.0
19.0,253929.2188473944,27.0,3735.7503810528733,Toys,North,Online,2023-03-23,1,3,522,5.0
58.0,9106.289959322043,8.0,40.592839981086136,Electronics,North,Store,2023-12-06,0,4,1052,3.0
41.0,39546.32203871473,85.0,181.59708814325347,Clothing,East,Online,2023-10-23,1,6,1138,7.0
52.0,,61.0,366.26193566889503,Home,West,Online,2023-12-26,1,4,1283,2.0
73.0,24350.53563067585,28.0,659.9077323839324,Home,West,Online,2023-04-22,0,6,1578,10.0
47.0,44242.77917102665,87.0,327.8561984028792,Food,South,Catalog,2023-10-30,1,6,630,10.0
74.0,103992.61937802893,70.0,52.563375516109886,Clothing,South,Online,2023-11-02,1,4,1428,6.0
47.0,101485.6385107568,3.0,28.359193544996906,Home,North,Online,2023-02-20,1,4,671,4.0
64.0,,69.0,125.22635515949129,Home,South,Online,2023-10-21,1,6,1563,1.0
52.0,33935.99921625669,73.0,213.09078807751058,Electronics,East,Online,2023-07-08,1,8,1503,6.0
36.0,41199.778787564996,7.0,381.7382076368826,Toys,East,Store,2023-07-27,1,7,991,3.0
67.0,46499.904891044665,60.0,49.626752088067335,Food,East,Store,2023-05-29,1,10,1516,4.0
25.0,29300.54684121097,4.0,273.34590898528353,Food,North,Online,2023-09-22,0,3,300,4.0
43.0,41757.503887555766,5.0,10.199836961943074,Sports,East,Store,2023-10-08,1,4,984,8.0
66.0,10312.338224168825,11.0,70.84583986973452,Home,North,Online,2023-04-23,0,2,1327,7.0
57.0,38757.482258250464,15.0,350.82145703205384,Electronics,North,Catalog,2023-02-05,1,6,1122,
24.0,53180.702577462725,64.0,45.09581170205439,Food,East,Catalog,2023-04-21,1,2,1399,7.0
47.0,24541.63756294468,98.0,49.22575142386391,Sports,East,Store,2023-06-20,1,4,1851,9.0
24.0,33645.072301456785,13.0,87.75746911534293,Home,North,Online,2023-03-19,1,1,107,1.0
20.0,14925.041150942836,7.0,177.14918149993528,Toys,East,Online,2023-12-03,0,4,162,4.0
18.0,,6.0,48.654537583881286,Electronics,South,Online,2023-01-28,0,4,1477,1.0
53.0,42986.95868876657,56.0,143.6983488406683,Clothing,North,Online,2023-02-14,1,6,1458,6.0
42.0,20258.902132389754,,96.33401644120339,Food,West,Online,2023-12-27,1,6,733,2.0
54.0,8765.154908578279,50.0,472.45003702736557,Food,North,Online,2023-10-31,0,7,1416,10.0
18.0,14921.782851577249,30.0,91.4890454110375,Clothing,East,Online,2023-05-22,0,4,805,9.0
32.0,16762.453021087917,,152.6792758419818,Sports,East,Online,2023-01-15,0,4,1827,4.0
54.0,67485.25430029118,25.0,175.27166064822143,Electronics,North,Catalog,2023-05-08,1,10,1655,4.0
30.0,41910.48063399773,28.0,97.54001544651521,Electronics,North,Store,2023-06-16,1,2,225,6.0
57.0,18082.83168583198,84.0,320.44200691630846,Toys,West,Online,2023-06-02,1,5,1879,5.0
25.0,22692.443804868384,39.0,394.4978054012613,Clothing,West,Store,2023-03-04,0,4,721,6.0
,103742.54010296271,67.0,91.01592035234444,Toys,North,Catalog,2023-02-28,1,4,1979,9.0
26.0,76794.01206231971,5.0,198.96328410047428,Clothing,East,Online,2023-07-22,1,6,768,6.0
18.0,14846.978531172479,65.0,58.70183923560319,Electronics,North,Online,2023-06-06,1,7,982,6.0
53.0,92117.54353931684,15.0,260.8124846510406,Home,South,Online,2023-01-03,1,5,1336,4.0
52.0,34046.99153152151,90.0,187.32087625030596,Sports,South,Store,2023-02-08,1,2,1912,7.0
19.0,68850.26140247844,67.0,103.13711913682765,Food,East,Online,2023-10-05,1,5,1225,4.0
57.0,31867.872066124222,40.0,206.42402021567796,Electronics,North,Store,2023-04-11,1,10,648,5.0
40.0,93775.91750318184,98.0,268.5012756880832,Home,North,Store,2023-06-18,1,5,1634,4.0
26.0,14361.460029080976,69.0,507.95243591281667,Electronics,South,Store,2023-01-20,1,6,1413,9.0
,29603.256610780052,95.0,220.8496550001373,Sports,North,Online,2023-05-21,1,0,1704,6.0
63.0,96102.2321753071,,360.83123851255164,Clothing,East,Online,2023-12-13,1,3,795,10.0
31.0,5355.682798317595,43.0,997.1042839765973,Sports,East,Online,2023-10-02,0,10,72,6.0
21.0,35001.663807555975,1.0,52.774824063957276,Clothing,West,Online,2023-11-18,1,4,1041,5.0
47.0,26506.968617465664,22.0,478.81890796541825,Food,East,Store,2023-07-12,0,4,667,9.0
48.0,62801.170099163384,62.0,61.61167585815138,Sports,North,Catalog,2023-06-01,1,8,1344,5.0
55.0,85470.85745376103,,72.71513092757053,Electronics,North,Store,2023-08-24,1,6,1448,
28.0,65135.63424302927,26.0,146.67222385155299,Sports,South,Online,2023-10-21,1,3,1027,6.0
52.0,,18.0,77.7865990145306,Electronics,South,Online,2023-07-27,1,5,1283,6.0
25.0,375133.3086334783,48.0,329.0487357633368,Clothing,East,Store,2023-02-06,1,8,339,3.0
20.0,27607.189386860446,9.0,139.71369073426405,Food,West,Catalog,2023-03-19,0,8,1359,9.0
31.0,42957.99673757617,1.0,106.35164588881095,Books,North,Online,2023-06-21,1,4,1555,10.0
30.0,116742.25834671,9.0,76.30185710967423,Electronics,West,Store,2023-02-14,1,4,1242,3.0
62.0,18687.126837615335,23.0,57.247498696260934,Food,North,Online,2023-12-03,0,7,1442,9.0
49.0,26326.592260456484,45.0,617.1729499428125,Home,East,Online,2023-03-25,0,3,770,
51.0,34186.70216817667,2.0,44.69223198861107,Clothing,East,Store,2023-04-03,1,5,1168,8.0
62.0,80881.96457173649,14.0,125.50184172445181,Clothing,South,Store,2023-06-03,1,4,386,7.0
36.0,43418.542337323976,38.0,453.9207764835582,Food,West,Online,2023-04-16,1,3,183,3.0
55.0,79760.64699982667,40.0,333.4681303351807,Electronics,South,Store,2023-12-24,1,2,382,7.0
33.0,83057.46465031402,63.0,187.48801948606658,Food,East,Store,2023-07-28,1,2,702,8.0
19.0,,82.0,79.54779690159661,Home,West,Store,2023-07-23,1,6,1204,4.0
57.0,15503.252300684064,16.0,145.65574605955752,Sports,North,Store,2023-09-05,0,6,983,9.0
34.0,137156.12157335647,93.0,48.2275114093326,Clothing,South,Online,2023-12-14,1,4,1252,8.0
72.0,112409.5904257293,75.0,111.59378792746793,Food,East,Online,2023-12-18,1,1,1021,10.0
51.0,38209.21670153578,6.0,109.91773135140812,Electronics,North,Store,2023-08-14,1,6,934,2.0
59.0,12023.084702793205,3.0,121.06128649499817,Food,East,Store,2023-12-02,0,8,1325,6.0
